cod_item;saldo_atual;valor_total
384457;1;1290,92
384932;0;0
387433;1;495,39
387637;0;0
387644;0;0
387647;0;0
387740;3;365,2420467
388066;10;373,5266667
388587;0;0
389944;0;0
389973;4;1833,433333
390159;0;0
390450;0;0
390973;0;0
391508;0;0
392562;4;4183,65
392933;0;0
394668;4;1432,998
394691;1;708,865
395990;0;0
395991;1;443,95
397594;4;147,6429825
398992;24;282,8703558
400687;0;0
401873;0;0
401894;0;0
402463;2;1289,5
402471;0;0
402653;1;347,08
403578;0;0
406702;3;1077,46
407158;0;0
407181;0;0
407323;0;0
407710;0;0
407970;0;0
407971;0;0
410062;0;0
410064;0;0
410065;0;0
410068;0;0
410069;0;0
410077;0;0
410078;0;0
410079;0;0
410081;0;0
410086;0;0
410087;0;0
410088;0;0
410089;0;0
410090;0;0
410091;0;0
410092;0;0
411232;2;1732,81
411282;0;0
412576;0;0
413903;0;0
413931;0;0
414100;0;0
416073;0;0
418600;1;417,64
419005;8;3714,338769
419145;0;0
419383;3;485,724
424010;0;0
424180;0;0
424233;1;1268,04
424306;0;0
426176;4;1736,708896
426187;300;2385,81
426286;0;0
428504;0;0
428966;0;0
429793;2;1379,661544
430020;200;799,66
430069;10;1134,730556
431340;32;26534,46686
431388;3;2435,730417
431392;0;0
432129;0;0
435576;0;0
438530;4;3710,753475
439165;0;0
439170;0;0
439171;0;0
440553;0;0
440707;1;370,3
440708;1;370,32
440709;1;370,3
440974;0;0
441359;0;0
441514;43;1104,01271
441659;0;0
442656;1;159,28
444193;0;0
444363;13;48122,45
446470;1;2579,05
447418;0;0
448554;3;497,3889657
448557;5;513,7109375
448703;0;0
450703;0;0
453495;12;2701,039425
454216;1;489,71
455451;0;0
456723;0;0
456740;0;0
460439;1;3706,813333
463162;0;0
468381;6;16764,91324
468382;9;14677,07776
468383;7;22608,733
468467;3;11608,06932
468468;3;30446,62668
470059;0;0
470528;0;0
471549;2;4456,31
471736;1;1812,66
472132;0;0
474580;0;0
474603;0;0
474661;1;449,5
474884;0;0
477585;6;13772,205
477586;0;0
477652;4;314,0768544
477725;0;0
477726;3;5478,210833
477727;0;0
477763;0;0
479373;160;6669,623365
479403;0;0
479626;6;1987,566
480063;0;0
480065;0;0
481545;3;1309,155
481790;6;5161,450209
481799;2;3202,719466
481814;0;0
481825;0;0
482814;5;4720,09
482939;0;0
484127;0;0
484812;0;0
484991;0;0
487170;17;1090,282983
488850;1;467,55
489651;0;0
489706;14;3033,602189
492952;0;0
493545;2;16645,96
493599;0;0
493736;0;0
495591;0;0
495592;3;8679,369418
496031;4;3292,664
496612;7;4985,75
497874;1;2395,91
498077;2;1934,93
498078;0;0
498099;0;0
498100;1;1270,875
498101;2;2535,49
498168;0;0
499623;0;0
500669;2;1821,44
500826;2;2379,533333
503080;0;0
503411;0;0
503793;0;0
503836;100;386,6938765
504917;0;0
505160;0;0
505521;5;631,89
505835;0;0
506412;1;1404,76
506637;0;0
507509;0;0
509332;1;424,67
509739;0;0
509796;0;0
511624;0;0
512272;0;0
512299;0;0
512623;0;0
513233;5;4534,888023
521780;0;0
525631;4;1978,499429
525665;0;0
526375;0;0
526376;0;0
526378;0;0
526396;0;0
526661;0;0
527754;2;2359,272
527931;4;6218,008452
528620;1;350,52
528643;0;0
529163;0;0
535018;1;18,87544444
536831;1;186,834
537894;0;0
539208;2;1728,87
539209;2;2326,8442
539545;0;0
539550;0;0
539978;0;0
540438;0;0
540713;0;0
540718;20;4298,51187
541076;0;0
541077;2;2137,879752
541086;1;1017,93
541089;2;2315,744024
541091;0;0
541096;1;951,49
541097;1;985,8
541396;0;0
541822;0;0
544222;5;7862,834692
547261;8;147131,6501
549912;0;0
559166;1;2032,24
560737;250;1806,175
561361;0;0
561518;8;91891,8
566168;0;0
566178;0;0
566180;0;0
566232;0;0
566409;0;0
566410;0;0
568190;0;0
569950;1;301,49
570656;0;0
574993;0;0
576137;0;0
576394;2;2884,74
583356;0;0
586092;1;210,57
586445;0;0
591687;0;0
597647;0;0
598251;0;0
600152;0;0
600811;0;0
602127;0;0
611894;0;0
618476;0;0
620273;10;1979,581372
624632;2;528,9979444
630301;14;5152,498705
632877;1;1553,75
637203;0;0
638566;6;13670,82916
638612;0;0
638676;0;0
645796;9;5635,761843
646467;20;4626,236154
648787;0;0
653293;2;655,53
658392;0;0
663518;1;2130,58
665598;80;2373,168
670043;0;0
678291;10;4310,36
696128;0;0
696226;20;12396,54495
698017;0;0
700228;19;887,7418846
710309;0;0
711385;0;0
711626;2;528,145
713146;6;4015,902857
719743;0;0
721727;11;2371,743965
729918;2;830,81
732419;0;0
739572;67;11994,71991
749741;3;694,477305
766321;0;0
768598;0;0
778452;0;0
779440;2;9081,259907
779458;0;0
779466;3;14094,26063
779482;2;6329,34
782860;1;163,69
784997;2;2561,09
788116;0;0
799203;0;0
799270;0;0
799335;3;2015,414
799360;1;353,11
799394;0;0
799475;1;193,71
799505;0;0
799513;13;1649,60623
799807;0;0
799882;2;623,88
800046;0;0
802603;1;724,999276
802921;0;0
802964;0;0
802999;7;4030,109481
803049;3;914,54
803146;0;0
803286;9;4421,960182
803308;0;0
803405;2;1072,49
803430;2;694,052125
803448;4;3159,757845
805335;2;249,63
806765;0;0
809950;0;0
815020;0;0
815039;5;4493,61667
815055;6;5942,145634
815101;1;955,04
815128;1;831,8407234
815152;0;0
817562;0;0
817651;82;3793,172883
818909;0;0
824321;0;0
827329;0;0
838772;0;0
838993;2000;1159,63453
846306;0;0
847747;11;295,911
848784;7;10983,81515
851159;0;0
852252;0;0
852260;600;2666,582857
853321;0;0
854554;0;0
860890;2;1764,66
861315;32;58898,13159
870838;0;0
872563;1;539,86
874507;0;0
883849;0;0
890358;0;0
900807;0;0
901729;0;0
904485;0;0
908802;0;0
911196;0;0
928756;0;0
934683;5;2068,383333
935278;0;0
954118;0;0
962161;6;377,8557143
965735;0;0
966937;0;0
979881;3;886,91
984712;0;0
984837;1;643,395
985147;5;18496,4
991365;2;1091,013333
6981;0;0
8282;0,0036;0,07217223
8299;0;0
9152;0;0
10229;0;0
10554;2604,267;450,6980354
11913;0;0
15715;1651,5925;183,6184724
19808;61;108,9073516
19821;0;0
20143;0;0
21782;0;0
21821;0;0
21889;0;0
22038;0;0
22156;0;0
22157;0;0
22158;0;0
22159;0;0
22161;0;0
22177;0;0
22282;0;0
22287;0;0
22289;0;0
22290;46,1682;3743,624654
22291;0;0
22293;0;0
22294;0;0
22297;0;0
22298;0;0
22299;0;0
22304;1000;52,25111
22307;22225;786,9466886
22318;0;0
22320;0;0
22321;0;0
22323;0;0
22324;0;0
22348;0;0
22353;0;0
22380;0;0
22382;0;0
22386;0;0
22387;0;0
22404;0;0
22406;0;0
22414;358,41;213,9614049
22427;0;0
22449;0;0
22471;0;0
22472;0;0
22502;0;0
22503;0;0
22515;0;0
22517;8906;8898,141567
22522;0;0
22541;0;0
22542;0;0
22545;0;0
22547;0;0
22548;0;0
22552;0;0
22556;0;0
22558;0;0
22563;0;0
22566;0;0
22569;0;0
22571;0;0
22577;0;0
22580;0;0
22581;0;0
22582;0;0
22583;0;0
22584;0;0
22585;0;0
22587;0;0
22589;0;0
22590;0;0
22591;0;0
22592;0;0
22593;0;0
22595;0;0
22596;0;0
22603;0;0
22606;0;0
22609;0;0
22613;0;0
22614;0;0
22617;0;0
22628;0;0
22750;0;0
22755;0;0
22763;0;0
22766;214,2546;6188,22326
24131;0;0
24584;0;0
24587;0;0
24947;0;0
25821;0,8026;80,26
26643;558;435,7292348
26682;0;0
44960;30,7673;991,2758048
55122;8874,46;13167,94598
55161;0;0
55566;0;0
56815;0;0
59166;0;0
59882;0;0
61105;0;0
62900;0;0
63116;0;0
63143;9,2398;262,4832823
63157;0;0
63171;0;0
63262;1391,074;8985,068619
63464;0;0
63467;0;0
63469;0;0
63470;0;0
63472;0;0
63485;0;0
63639;0;0
64079;0;0
64080;0;0
64081;0;0
64082;0;0
64083;0;0
64085;0;0
64086;0;0
64087;0;0
64088;0;0
64160;0;0
64197;0;0
64624;0;0
64674;92,4275;3463,762543
65194;0;0
65195;0;0
65286;0;0
65402;0;0
65426;0;0
65464;0;0
65931;0;0
65981;1382;1614,24689
66174;0;0
66563;0;0
66712;0;0
66774;0;0
67044;0;0
67045;0;0
67106;0;0
67107;0;0
67131;0;0
67143;0;0
67279;0;0
67362;0;0
67382;0;0
67383;0;0
67464;4369;6343,923622
67551;0;0
67747;0;0
67748;0;0
67751;0;0
67752;0;0
67753;0;0
67859;21,3678;572,4211296
67867;1424;340,8897023
67923;0;0
67929;31;963,8808802
67942;701,13;990,2256636
67947;17,1315;419,1922382
67948;47,7376;1388,999989
68238;26,5856;777,3181854
68239;0;0
68282;0;0
68283;0;0
68287;0;0
68354;0;0
68355;0;0
68502;0;0
68717;0;0
68727;0;0
68728;0;0
68729;0;0
68731;0;0
68732;0;0
68847;0;0
69012;0;0
69037;0;0
69050;33,2743;1187,451338
69064;5360;230,0255353
69065;98;4,17195984
69066;5534;253,5997835
69067;8400;408,920359
69068;7424;311,0441446
69069;7800;358,9782556
69070;5672;248,7176613
69071;9406;420,2797916
69073;7056;299,1620883
69074;4233,24;1224,87212
69220;70,4624;1839,58578
69222;9,5763;219,5004139
69231;3848;163,7339548
69233;640;31,44121584
69240;5876;298,0872594
69352;0;0
69356;0;0
69357;0;0
69381;10,265;200,7951887
69383;0,1048;2,07209969
69384;4,9206;133,0354158
69385;0;0
69386;11,4404;277,5140451
69387;17,6834;454,9472425
69403;0,1951;4,69901238
69404;38,1805;977,3096523
69468;0;0
69572;11;8,6774101
69577;2065;1403,773375
69613;34,404;810,3018643
69614;27,1432;645,1566532
69820;18,3572;588,66475
69822;1,4638;35,8806998
69823;29,793;935,0436083
69826;30,9524;740,5968309
69827;18,3977;528,7572669
69829;15,1379;431,2460611
69830;17,99;322,763691
69831;0;0
69832;6,9481;187,5349726
69967;18,801;505,3979016
69993;0;0
70021;0;0
70118;119,7737;3682,575151
70128;1074;809,7604694
70164;0;0
70168;0;0
70169;874;484,92253
70373;0;0
70896;0;0
70902;0;0
70903;58,2196;1536,2582
70924;7,7916;155,8173107
70926;0;0
70928;0;0
70929;12,149;218,5973525
70967;0;0
71156;0;0
71158;0;0
71160;0;0
71178;0;0
71180;0;0
71183;6789;129,178921
71184;8789;156,6177673
71577;9681;165,419247
71827;0;0
71836;0;0
71988;0;0
72011;0;0
72020;0;0
72156;0;0
72278;0;0
72349;0;0
72512;0;0
72545;0;0
72548;0;0
72565;0;0
72566;0;0
72626;305,5639;3764,156972
72692;0;0
72718;0;0
72721;0;0
72780;40327,2656;13081,96249
72830;120,6509;3797,754371
72839;0;0
72841;40,4558;1247,038639
72873;20,35;494,0954316
72883;22172;21846,1776
72896;58,1464;1799,260875
72898;4;0,46723932
73004;97,7224;2159,016882
73055;0;0
73072;35,4976;1136,966263
73133;0;0
73135;5652;7322,164019
73158;0;0
73160;0;0
73161;0;0
73167;0;0
73168;2223;249,8095821
73208;0;0
73209;0;0
73239;0;0
73259;0;0
73364;0;0
73456;0;0
73459;0;0
73749;0;0
73791;17,5777;326,4837069
73794;0;0
73960;0;0
74170;0;0
74201;0;0
74202;0;0
74203;0;0
74210;0;0
75328;0;0
75348;0;0
75462;0;0
75552;0;0
75553;0;0
76119;0,2127;6,79997382
76281;6,6092;247,4796268
76346;0;0
76347;0;0
76445;176;88,23901012
76447;2;3,96748048
76486;0;0
76711;2;0,15671542
76967;0;0
77272;3300;255,8511908
77668;2665;3009,874706
77794;0;0
77834;1792;1250,953973
77982;10000;245,2986
78008;5105;520,5389471
78009;5130;2654,183924
78019;4579;497,5340192
78035;12726;5212,324712
78040;71,097;2026,445319
78041;602;67,96229034
78052;12000;8897,36028
78098;2496;1407,708044
78418;0;0
78474;0;0
79488;0;0
79827;180,0427;5100,99988
79893;1231;2387,183833
79897;150,5012;4164,334421
80102;7156;1833,365463
80289;0,1232;4,68070772
80469;5;2,30323278
80485;17513;22151,10465
80486;16976;18094,40816
80513;789;269,9040748
80580;179,9344;7656,772984
80738;9,7789;294,0409364
80972;3082;1609,080825
81101;99,0073;3207,577615
81117;0;0
81119;1279;135,1743125
81614;90;2252,509455
81972;97,4263;3174,562989
82000;115;57,19901395
82002;0;0
82383;24;5,65155993
82826;60,0001;1467,107907
83078;306;506,1559556
83700;531;537,0997421
83740;0;0
83742;11,39;4,54416112
83980;1677,38;431,0379229
84094;54;0,96588704
84407;9393;9891,467301
85038;0;0
85578;5821;8067,903031
200050;22,865;72,89441638
200506;296,5651;349,0226159
200514;0;0
200794;0;0
204609;0;0
314961;4804;1745,265883
315025;0;0
315426;0;0
315663;69,247;1,25481244
318691;0;0
325119;0;0
326095;0;0
326102;0;0
326103;0;0
326104;0;0
326105;0;0
326106;0;0
326107;0;0
326108;0;0
326109;0;0
326110;0;0
326111;0;0
326113;0;0
326114;0;0
326115;0;0
326117;0;0
326118;0;0
326120;0;0
326121;0;0
326408;0;0
326752;0;0
327456;0;0
327765;7,719;262,9405107
328490;0;0
329071;0;0
332896;5,614;80,8859506
337102;0;0
338282;0;0
344105;102,6495;744,6001364
344186;25,9531;601,8126382
354083;17,292;741,7689948
354332;0;0
356298;1199,287;2815,531897
362628;0;0
362702;0;0
362745;0;0
362746;0;0
362747;0;0
362954;0;0
362957;0;0
364730;866;1218,446247
368170;0;0
374018;0;0
375403;7,865;137,215562
375560;8000;1022,31628
377533;1116,3764;20276,75554
378969;0;0
380693;0,7873;123,3080147
380744;14,9816;292,9111498
380745;114,9816;1837,836892
380826;0,123;11,36210912
382627;0;0
382631;0;0
384431;0;0
392936;0;0
402872;0;0
403674;0;0
407064;0;0
407362;0;0
407363;0;0
408790;0;0
410386;22,6194;323,1339626
418299;0;0
421600;11873;14623,44896
424266;0;0
425552;0;0
425556;0;0
425557;0;0
426773;23729;44908,33924
428324;0;0
428327;0;0
428332;0;0
429094;0,16;0,07953282
429353;0;0
429355;0;0
431502;506,64;4004,293336
432087;0;0
433698;0;0
437249;0;0
437700;0;0
437875;0;0
438294;8093;795,8242478
438898;0;0
438910;6000;612,91236
438928;9500;1145,654115
438944;0;0
438979;0;0
441170;0;0
451970;53280,4528;4493,711661
454453;0;0
454489;0;0
455052;4132;5673,816897
455056;0;0
456123;2896;2137,151712
456152;0;0
456591;0;0
458040;4734,8315;242,8837886
458171;0,0078;0,24604924
458782;0;0
459728;0;0
459729;0;0
459730;0;0
459731;0;0
459732;0;0
459733;0;0
460338;0;0
462665;0;0
462666;0;0
462760;0;0
463022;0;0
463038;22;12,17416222
463200;0;0
463201;0;0
463202;0;0
463203;0;0
463204;0;0
463206;0;0
463207;0;0
463208;0;0
463209;0;0
463280;0;0
463906;0;0
464069;0;0
466459;0;0
466461;0;0
466489;0,0323;0,0513591
468226;0;0
469746;0;0
470714;0;0
471161;5;4,61735745
471658;1162,0544;9104,398459
471672;0;0
471832;0;0
471998;0;0
472499;0;0
472500;0;0
472501;0;0
472502;0;0
472574;0;0
473254;0;0
473339;0;0
473366;1189;2959,586895
474252;0;0
475346;0;0
475520;0;0
476430;0;0
477175;0;0
477197;0;0
477198;0;0
477199;0;0
477377;0;0
478661;0;0
478663;0;0
478818;0;0
479033;0;0
480399;0;0
480400;0;0
480817;0;0
482178;0;0
482179;0;0
482180;0;0
482181;0;0
482182;0;0
482183;0;0
482184;0;0
482185;0;0
482186;0;0
482187;0;0
482189;0;0
482190;0;0
482191;0;0
482192;0;0
482193;0;0
482194;0;0
482195;0;0
482204;0;0
482469;0;0
483218;5500;1479,027935
483219;0;0
483364;0;0
484010;0;0
484214;0;0
484867;0;0
484868;0;0
484869;0;0
484871;0;0
484872;0;0
484874;0;0
484875;0;0
484876;0;0
484877;0;0
484878;0;0
485213;0;0
487828;0;0
491863;0;0
491866;0;0
491867;0;0
491869;0;0
491871;4592;1442,878081
491872;0;0
491880;0;0
491891;0;0
491898;0;0
493003;0;0
493386;0;0
493387;0;0
493388;0;0
493389;0;0
493390;0;0
493395;0;0
493396;0;0
493398;0;0
493534;0;0
494749;0;0
495875;0;0
496855;0;0
496880;0;0
497304;0;0
498254;0;0
498440;0;0
500330;0;0
500585;0;0
500941;0;0
502804;28,4564;105,096449
502966;0;0
503095;0;0
503156;0;0
506361;1,6297;52,24883388
507164;0;0
507218;0,0205;0,58320143
507890;0;0
508879;0;0
509085;0;0
509324;0;0
509501;0;0
509502;0;0
509503;0;0
509504;0;0
509533;0;0
510792;0;0
510794;0;0
510941;0;0
512562;0;0
513240;0;0
513242;0;0
513280;0;0
513284;0;0
513395;0;0
513495;0;0
513507;0;0
518169;0;0
519399;7,0423;52,4062225
520326;0;0
520327;0;0
520328;0;0
520329;0;0
520331;0;0
520332;0;0
522100;0;0
522516;0;0
524021;0;0
524862;0;0
524863;0;0
525128;0;0
525696;0;0
525838;0;0
526222;0;0
526225;0;0
526593;0;0
527275;0;0
529316;0;0
529380;0;0
529804;0;0
533096;0;0
533582;0;0
534278;0;0
537701;0;0
538315;250;109,8920075
538484;0;0
538492;0;0
539264;1082;285,7363345
539296;0;0
539442;7;5,02239059
539656;0;0
540088;0;0
540776;0;0
541700;0;0
541701;0;0
541704;0;0
543406;0;0
543488;0;0
543904;0;0
548425;0;0
551643;0;0
553246;0;0
553870;12214;1234,078428
564081;0;0
567093;0;0
569243;0;0
573948;0;0
575284;0;0
576139;0;0
576469;0;0
578700;0;0
581925;0;0
584476;0;0
584493;0;0
584593;0;0
584596;0;0
585166;19,4573;609,7854451
585279;0;0
585739;92,686;3040,650803
588529;0;0
588530;0;0
588531;0;0
589832;248;90,6094196
591537;0;0
593969;0;0
593973;0;0
593979;0;0
594012;0;0
594013;0;0
594018;0;0
594019;0;0
594054;0;0
594055;0;0
594056;0;0
594058;0;0
594060;0;0
594063;0;0
594068;0;0
594081;0;0
594085;0;0
595065;0;0
595221;0;0
595227;0;0
595228;0;0
595413;0;0
596065;0;0
596340;0;0
599109;0;0
599111;0;0
599113;0;0
599116;0;0
599117;0;0
599118;0;0
599121;0;0
599125;0;0
599126;0;0
599448;0;0
599451;0;0
599507;0;0
599679;436;79,702326
600120;0;0
600241;0;0
600242;0;0
896160;12,292;68,19801241
896250;0;0
959006;0;0
965383;0;0
967963;0;0
981435;106,428;1570,102976
1832;0;0
8282;0;0
8299;5,133;119,6066328
9125;0;0
11574;5768,9;10459,40749
11579;215,8;5700,329053
11581;11,76;130,15968
11585;0;0
11595;8,28;1909,651831
11598;0;0
11633;2233,18;8486,818087
22038;0;0
22290;0;0
22307;7000;226,961
22309;0;0
22414;0;0
22415;0;0
22421;0;0
22434;0;0
22448;0;0
22452;0;0
22475;0;0
22488;0;0
22494;0;0
22498;0;0
22501;0;0
22508;0;0
22515;0;0
22517;0;0
22524;0;0
22525;0;0
22526;0;0
22553;0;0
22556;0;0
22561;0;0
22562;0;0
22565;0;0
22599;0;0
22602;0;0
22607;0;0
22609;0;0
22637;0;0
22732;0;0
22733;0;0
22766;0;0
22770;0;0
24131;0;0
25367;69,33;2380,45867
40269;0;0
55628;0;0
55629;0;0
55630;0;0
56886;0,01;0,34382094
63241;0;0
63899;0;0
63903;151;581,8651154
63904;0;0
64655;620764,25;55042,29168
64821;9420,59;54512,47282
65425;4,97;15,72889511
65432;0;0
65451;8873,48;8096,638387
65989;0;0
66304;0;0
66321;0;0
66344;0;0
66564;0;0
66566;0;0
66568;0;0
67182;0;0
67185;0;0
67196;0;0
67197;2095,1;21320,86421
67370;12,97;1295,985925
67371;37,35;2687,306106
67631;0;0
67632;0;0
67639;0;0
67778;0;0
67797;0,03;0,25745898
67826;0;0
67901;0;0
67902;0;0
67930;294,72;8626,127434
67986;642,55;38487,07412
68264;0;0
68266;0;0
68267;0;0
68422;0;0
68424;0;0
68434;0;0
68466;0;0
68467;0;0
68498;106,8;917,9131488
68502;1;12,43852244
68503;0;0
68504;0;0
68545;0;0
68916;0;0
68917;0;0
68919;0;0
68920;17969,843;35259,27133
68922;78550;73395,72636
68923;0;0
68924;0;0
68931;0;0
68935;49841;33183,07469
68973;0;0
69480;23088,5;161346,8112
70032;0;0
70105;0;0
70118;0;0
70126;0;0
70184;0;0
70387;0;0
71127;0;0
71133;0;0
72481;0;0
72482;0;0
72568;0;0
72584;8100;8563,600179
72587;300;757,7594184
72773;0;0
72774;0;0
72786;0;0
72789;0;0
72892;0;0
73092;31252,61;86592,79523
73095;290,19;12502,75443
73128;39813,8;74073,79852
73129;964,94;37072,42765
73131;47054;19599,21214
73149;0;0
73150;0;0
73153;20;395,6155
73207;331769;135199,3626
73323;67332,807;57920,00459
73740;0;0
73742;0;0
73755;0;0
73756;0;0
73760;1063;2545,028
73761;0;0
73762;0;0
73773;0;0
74075;0;0
74088;92164,449;61551,06051
74089;0;0
74142;0;0
74143;0;0
74145;0;0
74285;60,03;654,7375809
74363;13960,006;14047,53754
74364;12618,2893;10759,18005
74386;3006;5542,570975
74450;0;0
74451;0;0
74509;0;0
74511;0;0
74512;1355,22;224,8530688
75064;55,36;2043,668966
75133;0;0
75267;0;0
75398;15300;8787,156384
75399;56355;35647,28413
75405;0;0
75406;1150;2241,19886
75490;0;0
75491;0;0
75532;0;0
75676;0;0
76046;103406;36192,04909
76353;0;0
76383;0;0
76404;63,1144;2724,203096
76712;7355;25340,96187
76797;141,16;5508,250082
76967;0;0
77098;0;0
77121;28600;9885,282953
77784;0;0
78110;0;0
79864;0;0
80034;299;1202,983878
80035;1296;2844,033055
80374;305;2893,6448
80524;4000;2474,3862
80525;120;3364,470744
80660;25364,7;20941,63862
80924;34186,0447;27673,52575
80928;136010;93751,85221
80930;99,6;2398,445065
80932;414,813;9410,322216
80952;107,549;2384,921131
80953;10;283,7509436
81025;0;0
81032;1823;3629,613563
81033;1300;1605,034821
81036;34167;3020,791589
81239;6624,069;16170,21088
81577;735,68;30111,79599
81580;169;4543,10545
81581;0;0
81584;96,005;3997,06555
81585;0;0
81586;218,73;9228,389288
81587;70,745;2857,624271
81588;0;0
81600;237,72;7831,03153
