Cd Filial;Nm Filial;Nm Grupo;Nm Subgrupo;Nm Classe;Cod_Item;Nm Item;Local;Ds Local Estoque;m s;Qt Movimento;Vl Movimento;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;1022,59;15104,23016;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;1445,17;21954,11258;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;1381,68;20378,77822;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;1245,82;18353,44002;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;1457,17;21494,7106;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;1348,27;19909,92067;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;378832;AROMA FUMA«A LIQUIDA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;536,6;8105,370389;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;380826;EXTRATO ALECRIM;100;LINHA DE PRODUCAO;mai;8,057;489,5852164;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;380826;EXTRATO ALECRIM;100;LINHA DE PRODUCAO;jun;34,292;2838,65952;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;380826;EXTRATO ALECRIM;100;LINHA DE PRODUCAO;jul;6,713;620,1125082;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;699;8311,487733;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;1135,38;12980,11099;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;522,84;7214,604028;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;528,28;6384,356534;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;642,14;8293,104175;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;401,36;5655,160891;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;382204;AROMA IDENT NAT CARNE BOVINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;377,5;4661,214096;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;469,17;65607,80536;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;850,83;118473,4167;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;480;64539,67796;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;588,37;74779,90164;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;671,63;77892,32737;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;394019;AROMATIZANTE MIX AROMA NUGGE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;272,26;34948,44389;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;75,91;950,1038015;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;84,38;1085,451963;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;170,11;2228,901154;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;105;1394,179187;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;5;66,4636544;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430571;AROMA FGO GRELHAD ASSA FACIL;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;240;3104,801074;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;291;25900,40859;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;138,57;10252,0378;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;181,43;13556,98009;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;220,26;16459,76329;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;179,06;13380,93714;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;139,56;10429,14993;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;430907;AROMA ID NAT FGO PASSARINHO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;20;1494,5758;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;439676;AROMATIZANTE ID NAT DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;220;3709,919107;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;439676;AROMATIZANTE ID NAT DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;150;2580,598998;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;439676;AROMATIZANTE ID NAT DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;100;1720,397761;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;210,01;3137,601329;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;464,98;7017,198548;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;180,29;3133,639346;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;236,72;3550,887145;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;198;2889,294877;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;70;1010,707228;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;450862;AROMA DE CARNE P”;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;130,17;2285,850285;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;1266;13421,29964;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;2296,24;24783,15434;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;1009,62;13271,54088;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;1074,95;12996,90496;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;1345,07;15434,05208;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;803,94;9126,374972;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;451450;AROMA NATUAL FERMENTADO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;728,96;9163,611979;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;495520;AROMA NATURAL DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;237,8;8708,85428;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;495520;AROMA NATURAL DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;264,2;9421,086886;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;495520;AROMA NATURAL DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;218;7773,644742;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;495520;AROMA NATURAL DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;254,45;9073,412408;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;495520;AROMA NATURAL DE CARNE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;245,55;8756,048012;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;559,77;5848,781854;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;691,72;7136,999893;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;806,92;8238,285889;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;495,98;5023,294908;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;747,23;7536,016608;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;699,09;7125,777665;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;511866;AROMA NAT FUMACA ALL SMOKE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;345,83;3415,744216;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;12805,94;133367,937;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;16513,75;172336,3945;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;17952,5;185687,9316;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;16359,82;166256,6678;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;18264,18;193850,609;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;18846,11;193311,9758;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525139;AROMA IDENTICO NAT FRANGO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;6333,17;66959,61738;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;594,99;35611,12396;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;742,75;43980,71478;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;833,86;48600,25666;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;761,33;45343,79693;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;808,53;45476,90318;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;882,25;49885,48265;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;525593;AROMA NAT CARNE (TOP NOTE);101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;298,83;17059,81442;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;60;4735,524517;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;60;4735,524517;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;80;6233,238681;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;71,64;5581,865239;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;102,35;7410,512254;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;531176;AROMATIZANTE TIPO SMOKEZ 500;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;86,01;6071,120859;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;496,62;15140,52307;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;460,09;14024,66873;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;317,03;9663,751836;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;360;10973,56924;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;331,61;10108,18138;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;452,14;13657,9762;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;AROMATIZANTE;562909;AROMATIZANTE TIPO PO TIPO AR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;215,98;6481,819028;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;1388,88;39322,77765;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;664,39;18815,52463;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;1161,52;32630,57193;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;1166,16;32854,7613;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;1313,56;36857,18628;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;1389,7;38282,04488;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;11579;CONDIMENTO DE PIMENTA BRANCA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;534,98;14393,1062;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jan;562,93;14605,91599;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;fev;740;21622,10694;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mar;640;17576,76494;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;abr;820;25392,42001;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;mai;719,88;21952,86976;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jun;840,1;23656,57645;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;56886;CONDIMENTO AMERICAN STYLE;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;jul;472,49;13129,60863;
704;ROLANDIA - AB. AVES;MATE.PRIMA / INSUMOS;ADITIVOS E CONDIMENTOS;CONDIMENTO PREPARADO;63262;MIX CONDIMENTO PREPARADO BIG;100;LINHA DE PRODUCAO;jan;10608,76;85427,08703;
