Mês Movimento;Cd Filial;Nm Filial;Cd Item;Nm Item;Cd Local Estoque;Ds Local Estoque;Qt Movimento;Vl Movimento;soma quantidade movimento
julho;704;ROLANDIA - AB. AVES;260479;TERMINAL GARFO BS 41;619;MANUTENÇÃO ELÉTRICA;-100;-76,071184;-100
julho;704;ROLANDIA - AB. AVES;260788;"ESTEIRA MET FLEXIVEL;COBRIDE";602;MANUTENÇÃO;-5;-2218,15;-5
julho;704;ROLANDIA - AB. AVES;261166;"CAPACETE;PE;LJ;ABA FRONTAL;C";11;UNIFORMES E EPI'S;-5;-145,9315;-5
julho;704;ROLANDIA - AB. AVES;261719;"PLACA PETRIFILM;CX C/100UN;M";19;MATERIAIS DE LABORATÓRIO;-3;-1418,44625;-3
julho;704;ROLANDIA - AB. AVES;263216;"PARAFUSO;PROVISUR/906363";602;MANUTENÇÃO;-16;-118,9611398;-16
julho;704;ROLANDIA - AB. AVES;263353;"ELEMENTO FILTRANTE BAG;FELTR";621;MANUTENÇÃO MECANICA;-24;-780,9133334;-24
julho;704;ROLANDIA - AB. AVES;267902;VASELINA GRAU USP LIQUIDO EM;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-74,5;-2
julho;704;ROLANDIA - AB. AVES;269592;"CORREIA;TORFRESMA/3080011";602;MANUTENÇÃO;-2;-2064,322857;-2
julho;704;ROLANDIA - AB. AVES;273493;"ESTEIRA;MAREL/7789360";299;ITENS CRITICOS;-3;-7814,5182;-3
julho;704;ROLANDIA - AB. AVES;274838;"DETERGENTE;DIVERSEY/SUMA ALU";616;DETERGENTES INDUSTRIAIS;-12;-1366,26323;-12
julho;704;ROLANDIA - AB. AVES;275308;"ESTEIRA MET FLEXIVEL;COBRIDE";602;MANUTENÇÃO;-5;-1583,90125;-5
julho;704;ROLANDIA - AB. AVES;276115;"CABO;FOODMATE/IH01000420";299;ITENS CRITICOS;-1;-948,3477778;-1
julho;704;ROLANDIA - AB. AVES;276479;"LAPIS;N2;SECAO REDONDA;PRETO";14;MATERIAIS ADMINISTRATIVOS;-29;-28,42;-29
julho;704;ROLANDIA - AB. AVES;278191;"CONECTOR EMENDA;3 POLOS;32A;";619;MANUTENÇÃO ELÉTRICA;-30;-9,30E+01;-30
julho;704;ROLANDIA - AB. AVES;280040;"CHAVE FIM CURSO;1NA 1NF;220V";618;ESTOQUE SALSICHA;-1;-867,33;-1
julho;704;ROLANDIA - AB. AVES;280729;"CORREIA;MAREL/090200549";299;ITENS CRITICOS;-1;-271,37;-1
julho;704;ROLANDIA - AB. AVES;281491;"GUIA;MONTEMIL/03010186";618;ESTOQUE SALSICHA;-4;-3313,603333;-4
julho;704;ROLANDIA - AB. AVES;281670;"ROLAMENTO FIXO ESF;40X68X15M";5;MANUTENÇÃO MECANICA;-4;-132,888;-4
julho;704;ROLANDIA - AB. AVES;281727;ROLAMENTO RIGIDO ESFERA 6011;5;MANUTENÇÃO MECANICA;-2;-109,416;-2
julho;704;ROLANDIA - AB. AVES;282030;"ROLAMENTO FIXO ESF;70X24X125";5;MANUTENÇÃO MECANICA;2;261,2182292;2
julho;704;ROLANDIA - AB. AVES;285005;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-5;-16;-5
julho;704;ROLANDIA - AB. AVES;286842;LENCOL DE BORRACHA PULSOMETR;5;MANUTENÇÃO MECANICA;-1;-232,112;-1
julho;704;ROLANDIA - AB. AVES;287156;FACA PR M.D. 6 POL POLIPROPI;13;AUXILIARES DA INDUSTRIA;-15;-188,8739838;-15
julho;704;ROLANDIA - AB. AVES;287355;"PLACA;JBT MAREL/4471445";299;ITENS CRITICOS;-1;-1263,49;-1
julho;704;ROLANDIA - AB. AVES;287512;PARAFUSO FIXACAO TAMPA TURBI;5;MANUTENÇÃO MECANICA;-8;-44,2705352;-8
julho;704;ROLANDIA - AB. AVES;287946;OLEO LUBRIFICANTE INDUSTRIAL;606;COMBUSTIVEIS E LUBRIFICANTES;0;0;0
julho;704;ROLANDIA - AB. AVES;288039;ABRACADEIRA S/FIM AI304 NATU;5;MANUTENÇÃO MECANICA;-2;-17;-2
julho;704;ROLANDIA - AB. AVES;288419;"ESTEIRA MET FLEXIVEL;COBRIDE";299;ITENS CRITICOS;-5;-954,68;-5
julho;704;ROLANDIA - AB. AVES;289450;ADESIVO HOT MELT BASE RESINA;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1294,55;-36520,63842;-1294,55
julho;704;ROLANDIA - AB. AVES;290432;PANO LIMPEZA ALVEJADO P/CHAO;607;HIGIENE E LIMPEZA;-20;-67,58;-20
julho;704;ROLANDIA - AB. AVES;290556;PINHO SOL (500 ML);12;MATERIAIS DE LIMPEZA;-30;-190,5757873;-30
julho;704;ROLANDIA - AB. AVES;291560;COMBUSTIVEL GASOLINA COMUM;10;COMBUSTIVEIS E LUBRIFICANTES;-140;-965,58;-140
julho;704;ROLANDIA - AB. AVES;293213;"CAMISA;BATA UNI;FECHADA;POLI";11;UNIFORMES E EPI'S;-100;-6650;-100
julho;704;ROLANDIA - AB. AVES;296570;ROLAMENTO RIGIDO ESFERA 6304;5;MANUTENÇÃO MECANICA;-15;-344,2735;-15
julho;704;ROLANDIA - AB. AVES;297260;"DETERGENTE;ECOLAB/HC2000 BB ";616;DETERGENTES INDUSTRIAIS;-23;-21411,20663;-23
julho;704;ROLANDIA - AB. AVES;298363;"PORCA FIXACAO ROLAMENTO;ROSC";299;ITENS CRITICOS;-4;-408;-4
julho;704;ROLANDIA - AB. AVES;299389;"BORBOLETA;HANDTMANN/847153";618;ESTOQUE SALSICHA;-2;-2810,102;-2
julho;704;ROLANDIA - AB. AVES;300017;CLIP P/CABO ACO TIPO GRAMPO;5;MANUTENÇÃO MECANICA;-50;-317,5;-50
julho;704;ROLANDIA - AB. AVES;301347;CARNEIRA MATERIAL POLIETILEN;11;UNIFORMES E EPI'S;-43;-1558,282958;-43
julho;704;ROLANDIA - AB. AVES;301347;CARNEIRA MATERIAL POLIETILEN;605;UNIFORMES E EPI´S;-15;-543,5596345;-15
julho;704;ROLANDIA - AB. AVES;302104;RETENTOR BR MATERIAL BORRACH;5;MANUTENÇÃO MECANICA;-90;-1025,328859;-90
julho;704;ROLANDIA - AB. AVES;302350;SACO LIXO INDUSTRIAL MATERIA;12;MATERIAIS DE LIMPEZA;-23200;-16598,92616;-23200
julho;704;ROLANDIA - AB. AVES;302744;LUVA MATERIAL POLICL(NEOPREN;11;UNIFORMES E EPI'S;-1;-78,4575;-1
julho;704;ROLANDIA - AB. AVES;303015;ROLO DE LA 9CM ANTI GOTAS CO;6;MANUTENÇÃO HIDRAULICA E CIVIL;-8;-127,6;-8
julho;704;ROLANDIA - AB. AVES;303321;RETENTOR BR MATERIAL BORRACH;5;MANUTENÇÃO MECANICA;-7;-64,68781735;-7
julho;704;ROLANDIA - AB. AVES;303607;RETENTOR BRG MATERIAL BORRAC;5;MANUTENÇÃO MECANICA;-2;-24,67;-2
julho;704;ROLANDIA - AB. AVES;304485;PONTO ESPECIFICO 3966051 STO;299;ITENS CRITICOS;-1;-1551,225;-1
julho;704;ROLANDIA - AB. AVES;304913;CORRENTE ARRASTADORA BUMERAN;5;MANUTENÇÃO MECANICA;-33;-8318,632344;-33
julho;704;ROLANDIA - AB. AVES;305085;PARAFUSO CILINDRICA DISPOSIT;5;MANUTENÇÃO MECANICA;-15;-15,838;-15
julho;704;ROLANDIA - AB. AVES;305324;LEITE EM PO (400G);17;REFEITORIO;-955;-12352,03996;-955
julho;704;ROLANDIA - AB. AVES;305400;PARAFUSO EM INOX SEXTAVADO I;5;MANUTENÇÃO MECANICA;-4;-17,32305456;-4
julho;704;ROLANDIA - AB. AVES;305724;CONECTOR RETO MACHO MATERIAL;6;MANUTENÇÃO HIDRAULICA E CIVIL;-29;-162,4;-29
julho;704;ROLANDIA - AB. AVES;305724;CONECTOR RETO MACHO MATERIAL;602;MANUTENÇÃO;-20;-312,47;-20
julho;704;ROLANDIA - AB. AVES;305816;"ROLAMENTO FIXO ESF;17X47X14M";5;MANUTENÇÃO MECANICA;-4;-676,784;-4
julho;704;ROLANDIA - AB. AVES;306105;PAST CLORO PEQUENA;16;MEDICAMENTOS M-TECH;-948;-10753,875;-948
julho;704;ROLANDIA - AB. AVES;306297;AGUA SANITARIA 5 L;12;MATERIAIS DE LIMPEZA;-7;-55,63243105;-7
julho;704;ROLANDIA - AB. AVES;306376;OCULOS SEGUR AMPLA VISAO FIX;11;UNIFORMES E EPI'S;-6;-408,417;-6
julho;704;ROLANDIA - AB. AVES;306464;ENVELOPE CRAFT 229 X 324 C/1;14;MATERIAIS ADMINISTRATIVOS;-5;-150;-5
julho;704;ROLANDIA - AB. AVES;306562;ABRACADEIRA FLEXIVEL MATERIA;7;MANUTENÇÃO ELETRICA;-277;-649,07194;-277
julho;704;ROLANDIA - AB. AVES;306566;ABRACADEIRA PA 6.6 PT 390 4,;7;MANUTENÇÃO ELETRICA;-20;-11,075;-20
julho;704;ROLANDIA - AB. AVES;306566;ABRACADEIRA PA 6.6 PT 390 4,;602;MANUTENÇÃO;-100;-55,375;-100
julho;704;ROLANDIA - AB. AVES;307069;AVENTAL EQUIPAMENTO DE PROTE;11;UNIFORMES E EPI'S;-89;-1847,915079;-89
julho;704;ROLANDIA - AB. AVES;307069;AVENTAL EQUIPAMENTO DE PROTE;605;UNIFORMES E EPI´S;-20;-406,9021888;-20
julho;704;ROLANDIA - AB. AVES;307224;LUVA MATERIAL COURO VAQUETA ;11;UNIFORMES E EPI'S;-54;-2554,541782;-54
julho;704;ROLANDIA - AB. AVES;307224;LUVA MATERIAL COURO VAQUETA ;605;UNIFORMES E EPI´S;-5;-232,8151994;-5
julho;704;ROLANDIA - AB. AVES;307339;CALDO RAPPAPORT C/ 10 TUBOS;19;MATERIAIS DE LABORATÓRIO;-7;-614,397;-7
julho;704;ROLANDIA - AB. AVES;307419;ENGRENAGEM ESPECIFICO EVI000;299;ITENS CRITICOS;-1;-2087,4628;-1
julho;704;ROLANDIA - AB. AVES;307819;ROLAMENTO RIGIDO ESFERA UC20;5;MANUTENÇÃO MECANICA;-13;-2948,129673;-13
julho;704;ROLANDIA - AB. AVES;308215;ROLAMENTO RIGIDO ESFERA SUC2;299;ITENS CRITICOS;-4;-1989,582674;-4
julho;704;ROLANDIA - AB. AVES;308315;NIPLE COMUM/DUPLO FE MALE GF;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-22,3;-1
julho;704;ROLANDIA - AB. AVES;308447;TAMPAO FE A197 GF S/COST BSP;6;MANUTENÇÃO HIDRAULICA E CIVIL;-5;-49,9;-5
julho;704;ROLANDIA - AB. AVES;308758;BREADER ULTRABAKE SA030E;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-13682,27;-133580,2875;-13682,27
julho;704;ROLANDIA - AB. AVES;309176;UNIAO FE MALE GALVANIZADO FO;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-197,91;-1
julho;704;ROLANDIA - AB. AVES;309213;MEIO CULTURA SUBSTANCIA ALOA;19;MATERIAIS DE LABORATÓRIO;-20;-4444,95;-20
julho;704;ROLANDIA - AB. AVES;309303;COTOVELO FEMEA ANG 90° FERR ;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-41,28;-1
julho;704;ROLANDIA - AB. AVES;309346;FACA PR M.D. 8 POL POLIPROPI;13;AUXILIARES DA INDUSTRIA;-60;-1379,458007;-60
julho;704;ROLANDIA - AB. AVES;309373;VALVULA ESFERA 2 VIAS TRIPAR;6;MANUTENÇÃO HIDRAULICA E CIVIL;-5;-961,8214286;-5
julho;704;ROLANDIA - AB. AVES;309776;BOLSA P/AMOSTRA ESTERIL LIQU;19;MATERIAIS DE LABORATÓRIO;-2500;-11822,65758;-2500
julho;704;ROLANDIA - AB. AVES;309894;INTERRUPTOR DE PROXIMIDAD IN;7;MANUTENÇÃO ELETRICA;-1;-1242,0725;-1
julho;704;ROLANDIA - AB. AVES;311468;DETERGENTE EXTRAN MA02 MERCK;19;MATERIAIS DE LABORATÓRIO;-2;-911,7251948;-2
julho;704;ROLANDIA - AB. AVES;311643;"VALVULA DIREC;5/2VIAS;C/ SIM";5;MANUTENÇÃO MECANICA;-2;-583,8894949;-2
julho;704;ROLANDIA - AB. AVES;311674;FACA PR MAT DIR 5 POL POLIPR;13;AUXILIARES DA INDUSTRIA;-18;-219,6747548;-18
julho;704;ROLANDIA - AB. AVES;311976;CORREIA DENTADA MATERIAL COM;618;ESTOQUE SALSICHA;-2;-581,8561905;-2
julho;704;ROLANDIA - AB. AVES;311978;CORREIA DENTADA MATERIAL COM;618;ESTOQUE SALSICHA;-4;-1903,59;-4
julho;704;ROLANDIA - AB. AVES;311982;CORREIA DENTADA MATERIAL COM;618;ESTOQUE SALSICHA;-2;-759,268;-2
julho;704;ROLANDIA - AB. AVES;312100;CLIP P/CABO ACO TIPO GRAMPO;5;MANUTENÇÃO MECANICA;-22;-75,46;-22
julho;704;ROLANDIA - AB. AVES;312231;EMENDA CORRENTE ROLO TIPO SI;602;MANUTENÇÃO;-3;-25,71;-3
julho;704;ROLANDIA - AB. AVES;312245;ELETRODO TUNGSTENIO C/TORIO;5;MANUTENÇÃO MECANICA;-5;-125;-5
julho;704;ROLANDIA - AB. AVES;312334;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-40;-40,1723064;-40
julho;704;ROLANDIA - AB. AVES;312824;ELETRODO OK 48 2,50 MM;5;MANUTENÇÃO MECANICA;-4,5;-357,75;-4,5
julho;704;ROLANDIA - AB. AVES;313025;BUCHA FIXACAO PARAF TIPO CON;5;MANUTENÇÃO MECANICA;-100;-7,20000008;-100
julho;704;ROLANDIA - AB. AVES;313214;PLUG ELETRICO PREDIAL 2P+T C;7;MANUTENÇÃO ELETRICA;-3;-17,97;-3
julho;704;ROLANDIA - AB. AVES;313215;PLUG FEMEA (PROLONGADOR) EL;7;MANUTENÇÃO ELETRICA;-5;-104,9130571;-5
julho;704;ROLANDIA - AB. AVES;313537;CILINDRO PNEUMATICO MATERIAL;299;ITENS CRITICOS;-3;-4506,053333;-3
julho;704;ROLANDIA - AB. AVES;313692;CORDAO ORING DE BORRACHA NIT;5;MANUTENÇÃO MECANICA;-2;-5,08204376;-2
julho;704;ROLANDIA - AB. AVES;313706;ARRUELA LISA EM ACO INOX M16;5;MANUTENÇÃO MECANICA;-122;-117,459853;-122
julho;704;ROLANDIA - AB. AVES;314089;"O-RING;KARCHER/63624630";299;ITENS CRITICOS;-15;-8,9522727;-15
julho;704;ROLANDIA - AB. AVES;314229;INDICADOR CO2 MICROAEROFILIA;19;MATERIAIS DE LABORATÓRIO;-1;-635,6829643;-1
julho;704;ROLANDIA - AB. AVES;314566;"SELO;KARCHER/63625000";299;ITENS CRITICOS;-8;-5,78418608;-8
julho;704;ROLANDIA - AB. AVES;314853;"ROLAMENTO FIXO ESF;30X62X16M";5;MANUTENÇÃO MECANICA;-3;-73,73398701;-3
julho;704;ROLANDIA - AB. AVES;314961;BANDEJA ISOPOR AMAR AUTOABSO;100;LINHA DE PRODUCAO;-209340;-63746,90755;-209340
julho;704;ROLANDIA - AB. AVES;315663;ETIQUETA ADESIVA S/IMPRESSAO;100;LINHA DE PRODUCAO;-0,313;-0,00567181;-0,313
julho;704;ROLANDIA - AB. AVES;315745;PINO ESPECIFICO CR50PG BUMER;5;MANUTENÇÃO MECANICA;-7;-92,7081239;-7
julho;704;ROLANDIA - AB. AVES;315835;FITA ISOLANTE TIPO AUTOFUSAO;7;MANUTENÇÃO ELETRICA;-2;-61,77969697;-2
julho;704;ROLANDIA - AB. AVES;316440;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-27;-20,79;-27
julho;704;ROLANDIA - AB. AVES;317405;ANEL ESPECIFICO 10307000 FRI;5;MANUTENÇÃO MECANICA;-2;-143,0847917;-2
julho;704;ROLANDIA - AB. AVES;317639;BALDE PLASTICO GRADUADO TRAN;607;HIGIENE E LIMPEZA;-5;-328,9666667;-5
julho;704;ROLANDIA - AB. AVES;318583;CHAVE DE NIVEL BOIA C/CABO C;5;MANUTENÇÃO MECANICA;-1;-47,75;-1
julho;704;ROLANDIA - AB. AVES;318691;ADESIVO HOT MELT BASTAO BASE;100;LINHA DE PRODUCAO;-25;-1035,1481;-25
julho;704;ROLANDIA - AB. AVES;319456;DISCO LIXA INOX FLAP-DISC 18;602;MANUTENÇÃO;-5;-136,17;-5
julho;704;ROLANDIA - AB. AVES;319807;RODA DENTADA SIMPLES FORMA R;5;MANUTENÇÃO MECANICA;-2;-55,18830092;-2
julho;704;ROLANDIA - AB. AVES;320464;GRAXA LIQUIDA MOBIL AERO HFA;10;COMBUSTIVEIS E LUBRIFICANTES;-1;-294,95;-1
julho;704;ROLANDIA - AB. AVES;321652;PARAFUSO CABECA CILINDRICA M;5;MANUTENÇÃO MECANICA;-2;-0,5881363;-2
julho;704;ROLANDIA - AB. AVES;321684;PARAFUSO CABECA CILINDRICA P;5;MANUTENÇÃO MECANICA;-90;-33,627273;-90
julho;704;ROLANDIA - AB. AVES;321687;PARAFUSO S/CABECA ENCAIXE SE;5;MANUTENÇÃO MECANICA;-26;-25,714;-26
julho;704;ROLANDIA - AB. AVES;322816;REGISTRO NAO METALICO P/ TUB;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-20,065;-1
julho;704;ROLANDIA - AB. AVES;323346;ROLAMENTO 6000 ZZ;602;MANUTENÇÃO;-14;-256,9590196;-14
julho;704;ROLANDIA - AB. AVES;323653;DESINFETANTE LIQUIDO COR INC;9;PRODUTOS QUIMICOS INDUSTRIAIS;-3;-2213,66;-3
julho;704;ROLANDIA - AB. AVES;324190;TERMINAL OLHAL VERMELHO 35MM;7;MANUTENÇÃO ELETRICA;-9;-34,26840981;-9
julho;704;ROLANDIA - AB. AVES;324709;VALVULA DE RETENCAO HORIZONT;6;MANUTENÇÃO HIDRAULICA E CIVIL;-1;-732,035;-1
julho;704;ROLANDIA - AB. AVES;325119;BOBINA TERMOCONTRATIL 800X0,;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-1032,57;-19204,96152;-1032,57
julho;704;ROLANDIA - AB. AVES;325387;PRATO ALUMINIO FUNDIDO 10 FU;5;MANUTENÇÃO MECANICA;-10;-569,8266667;-10
julho;704;ROLANDIA - AB. AVES;325779;"IMA;MULTIVAC/85463101003";618;ESTOQUE SALSICHA;-10;-597,282;-10
julho;704;ROLANDIA - AB. AVES;326439;CORREIA ESPECIFICO 847989 HA;618;ESTOQUE SALSICHA;-2;-1736,899121;-2
julho;704;ROLANDIA - AB. AVES;326440;CORREIA DENTADA MATERIAL COM;618;ESTOQUE SALSICHA;-2;-616,47;-2
julho;704;ROLANDIA - AB. AVES;326443;CORREIA SINCRONIZADA MATERIA;602;MANUTENÇÃO;-2;-1737,43;-2
julho;704;ROLANDIA - AB. AVES;326730;PEDRA AFIAR MATERIAL OXIDO A;13;AUXILIARES DA INDUSTRIA;-10;-66,0577444;-10
julho;704;ROLANDIA - AB. AVES;327092;CAIXA ARQUIVO MORTO TIPO DES;14;MATERIAIS ADMINISTRATIVOS;-94;-277,0047934;-94
julho;704;ROLANDIA - AB. AVES;327161;VALVULA ESFERA 2 VIAS TRIPAR;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-890,19;-2
julho;704;ROLANDIA - AB. AVES;327765;PIMENTA PRETA EM PÓ;100;LINHA DE PRODUCAO;-25,832;-1136,602367;-25,832
julho;704;ROLANDIA - AB. AVES;327786;CLIPE ESCRITORIO TIPO SIMPLE;14;MATERIAIS ADMINISTRATIVOS;-1;-9,95;-1
julho;704;ROLANDIA - AB. AVES;327901;RETENTOR B MATERIAL BORRACHA;602;MANUTENÇÃO;-2;-50;-2
julho;704;ROLANDIA - AB. AVES;328316;CARTOLINA TAMANHO A 4 COM 10;14;MATERIAIS ADMINISTRATIVOS;-14;-171,54375;-14
julho;704;ROLANDIA - AB. AVES;328448;CLIPE ESCRITORIO TIPO SIMPLE;14;MATERIAIS ADMINISTRATIVOS;-1;-9,95;-1
julho;704;ROLANDIA - AB. AVES;328490;ETIQUETA AD LACR FLEXOGRAFIC;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-8836;-1230,474145;-8836
julho;704;ROLANDIA - AB. AVES;328773;LACRE SEGURANCA CADEADO MATE;13;AUXILIARES DA INDUSTRIA;-800;-1609,855;-800
julho;704;ROLANDIA - AB. AVES;328781;LACRE SEGURANCA ESCADA MATER;13;AUXILIARES DA INDUSTRIA;-1000;-386,86316;-1000
julho;704;ROLANDIA - AB. AVES;329264;ALMOFADA PARA CARIMBO TRODAT;14;MATERIAIS ADMINISTRATIVOS;-5;-94,87528345;-5
julho;704;ROLANDIA - AB. AVES;329394;"BOTOEIRA MONTADA;1 BOTAO;POL";7;MANUTENÇÃO ELETRICA;-4;-2081,472;-4
julho;704;ROLANDIA - AB. AVES;329618;DETERGENTE CLEAN PLUS 5LTS;607;HIGIENE E LIMPEZA;-2;-31,89666667;-2
julho;704;ROLANDIA - AB. AVES;330007;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-37;-20,9494;-37
julho;704;ROLANDIA - AB. AVES;330656;GRAMPEADOR MANUAL TIPO CONVE;14;MATERIAIS ADMINISTRATIVOS;-2;-41,9;-2
julho;704;ROLANDIA - AB. AVES;331431;PARAFUSO CABECA CHATA PADRAO;5;MANUTENÇÃO MECANICA;-90;-46,8489981;-90
julho;704;ROLANDIA - AB. AVES;331445;PARAFUSO INOX SEXTAVADO M16X;5;MANUTENÇÃO MECANICA;-8;-48,8;-8
julho;704;ROLANDIA - AB. AVES;332163;ROLAMENTO ESPECIFICO 844194;618;ESTOQUE SALSICHA;-8;-199,832;-8
julho;704;ROLANDIA - AB. AVES;332169;ROLAMENTO ESPECIFICO 861196;618;ESTOQUE SALSICHA;-4;-457,5672727;-4
julho;704;ROLANDIA - AB. AVES;332871;CILINDRO MINI 25X80 DA;5;MANUTENÇÃO MECANICA;-1;-191,71;-1
julho;704;ROLANDIA - AB. AVES;332896;ADESIVO HOT MELT BASE RESINA;100;LINHA DE PRODUCAO;8,3498;120,3030834;8,3498
julho;704;ROLANDIA - AB. AVES;333724;ARRUELA PRES ACO INOX AISI30;5;MANUTENÇÃO MECANICA;-12;-128,124;-12
julho;704;ROLANDIA - AB. AVES;333831;BLOCO CONTATOR ZEN L1121;7;MANUTENÇÃO ELETRICA;-4;-128,688;-4
julho;704;ROLANDIA - AB. AVES;334051;CABO ACO MATERIAL POLIDO REV;5;MANUTENÇÃO MECANICA;-30;-992,9533043;-30
julho;704;ROLANDIA - AB. AVES;334118;CAIXA VAZIA P/ BOTOEIRA-XAL-;7;MANUTENÇÃO ELETRICA;-4;-670,9733333;-4
julho;704;ROLANDIA - AB. AVES;335254;BATTER SEARA II BATTER GRAN;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-438,4;-2715,182176;-438,4
julho;704;ROLANDIA - AB. AVES;335598;ARRUELA PRES ACO INOX AISI30;5;MANUTENÇÃO MECANICA;-118;-12,34825478;-118
julho;704;ROLANDIA - AB. AVES;335853;CONECTOR COMPRESSAO TUBO/TUB;6;MANUTENÇÃO HIDRAULICA E CIVIL;-2;-3,0276923;-2
julho;704;ROLANDIA - AB. AVES;336140;ELETRODO AWS E-308 L 16 ACO;5;MANUTENÇÃO MECANICA;-19;-1301,627905;-19
julho;704;ROLANDIA - AB. AVES;336278;FITA ADESIVA TRANSPARENTE 45;14;MATERIAIS ADMINISTRATIVOS;-13;-54,86;-13
julho;704;ROLANDIA - AB. AVES;336643;OLEO DESENGRIPANTE EMBALAGEM;10;COMBUSTIVEIS E LUBRIFICANTES;-150;-1771,987986;-150
julho;704;ROLANDIA - AB. AVES;336643;OLEO DESENGRIPANTE EMBALAGEM;606;COMBUSTIVEIS E LUBRIFICANTES;-38;-496,9223864;-38
julho;704;ROLANDIA - AB. AVES;336726;MIX MRN203;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-7834,36;-121394,7963;-7834,36
julho;704;ROLANDIA - AB. AVES;336736;PARAFUSO CAB SEX TIPO PD ENC;5;MANUTENÇÃO MECANICA;-4;-9,6;-4
julho;704;ROLANDIA - AB. AVES;336737;PARAFUSO INOX SEXTAVADO M16;5;MANUTENÇÃO MECANICA;-30;-368,6678571;-30
julho;704;ROLANDIA - AB. AVES;336777;BATTER BM 86 NÃO GMO;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-3393,94;-19147,11131;-3393,94
julho;704;ROLANDIA - AB. AVES;336867;PRANCHETA MATERIAL ALUMINIO;14;MATERIAIS ADMINISTRATIVOS;-5;-321,3086957;-5
julho;704;ROLANDIA - AB. AVES;337088;ROLAMENTO RIGIDO ESFERA 6201;5;MANUTENÇÃO MECANICA;-2;-16,21666666;-2
julho;704;ROLANDIA - AB. AVES;337089;"ROLAMENTO FIXO ESF;20X47X14M";5;MANUTENÇÃO MECANICA;-8;-129,3171278;-8
julho;704;ROLANDIA - AB. AVES;337247;SILICONE SPRAY 250-GR;10;COMBUSTIVEIS E LUBRIFICANTES;-2;-21,616;-2
julho;704;ROLANDIA - AB. AVES;337247;SILICONE SPRAY 250-GR;606;COMBUSTIVEIS E LUBRIFICANTES;-3;-32,424;-3
julho;704;ROLANDIA - AB. AVES;338419;CORANTE CARMIN COCHONILHA 3%;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-641,3;-68489,77413;-641,3
julho;704;ROLANDIA - AB. AVES;338953;PARAFUSO INOX CABECA FENDA C;5;MANUTENÇÃO MECANICA;-67;-12,5566024;-67
julho;704;ROLANDIA - AB. AVES;339619;ESPIRAL P/ENCADERNACAO MATER;14;MATERIAIS ADMINISTRATIVOS;-11;-6,07692298;-11
julho;704;ROLANDIA - AB. AVES;339626;ESPIRAL P/ENCADERNACAO MATER;14;MATERIAIS ADMINISTRATIVOS;-223;-221;-223
julho;704;ROLANDIA - AB. AVES;340287;SELO ESPECIFICO 835828 HANDT;618;ESTOQUE SALSICHA;-2;-281,92625;-2
julho;704;ROLANDIA - AB. AVES;340505;PRODUTO QUIMICO LABORATORIO ;19;MATERIAIS DE LABORATÓRIO;-4;-955,1684121;-4
julho;704;ROLANDIA - AB. AVES;340517;METABISSULFITO SOD- NA2O5S2;614;DEPOSITO DE QUIMICO;-750;-6946,505025;-750
julho;704;ROLANDIA - AB. AVES;342033;REBITE ABERTO CAB REDO MATER;5;MANUTENÇÃO MECANICA;-140;-8,332163;-140
julho;704;ROLANDIA - AB. AVES;343293;LUVA MATERIAL COURO VAQUETA ;11;UNIFORMES E EPI'S;-30;-562,9567851;-30
julho;704;ROLANDIA - AB. AVES;343293;LUVA MATERIAL COURO VAQUETA ;605;UNIFORMES E EPI´S;-5;-93,17819081;-5
julho;704;ROLANDIA - AB. AVES;343561;SWAB ESTERIL MAT TP USO COLE;19;MATERIAIS DE LABORATÓRIO;-6;-232,8122857;-6
julho;704;ROLANDIA - AB. AVES;343707;ANEL MATERIAL ELASTOMERO APL;5;MANUTENÇÃO MECANICA;-1;-140,745;-1
julho;704;ROLANDIA - AB. AVES;344105;FITA PARA TERMODATADOR 38MM;100;LINHA DE PRODUCAO;-375,8497;-2726,344672;-375,8497
julho;704;ROLANDIA - AB. AVES;344186;RIBBON MISTO ( 89 X 45 ) GR;100;LINHA DE PRODUCAO;-994,8411;-17750,8408;-994,8411
julho;704;ROLANDIA - AB. AVES;344186;RIBBON MISTO ( 89 X 45 ) GR;101;LINHA DE PRODUCAO ALIMENTOS PREPARADOS;-42,36;-1001,015;-42,36
