cod_filial;nome_filial;LC_ESTOQUE;NOME_ESTOQUE;cod_item;nome_item;prateleira;divisao;reparticao;EST_MAX;EST_MIN;lead_time;cod_fornecedor;equipamento;especificacao;locais_aplicacao
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;380368;"ROLAMENTO ROL CONIC;30X72X20";E1;2;8;2;1;45 DIAS;;;ROLAMENTO ROL CONIC30X72X2075MM30306;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;380416;ABRACADEIRA S/FIM AI304 NATU;A1;2;11;5;3;45 DIAS;;;ABRACADEIRA SFIM AI304 NATURAL DIAMETRO MENOR 17 MM 27 MM LARGURA FITA 145 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;380937;ANEL ELASTICO EIXO NORMATIZA;A1;2;12;5;3;45 DIAS;;;ANEL ELASTICO EIXO NORMATIZADO MATERIAL ACO CARBONO SAE1070 ACABAMENTO FOSFATIZADO DIAMETRO 13 UNIDADE MEDIDA MM ESPESSURA 1 UNIDADE MEDIDA MM NORMA DIN471;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;380969;PINO ESPECIFICO 890927015000;E0;6;7;2;1;45 DIAS;;;PINO ESPECIFICO 8909270150004 MEYN;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;380984;LONA ESPECIFICO 0490101001 F;E0;4;2;3;2;45 DIAS;;;LONA ESPECIFICO 0490101001 FRIGOSTRELLA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;381391;RETENTOR BAG MATERIAL BORRAC;E3;3;6;0;0;45 DIAS;;;RETENTOR BAG MATERIAL BORRACHA NITRILICA NBR ESTR LAB BIDIRE DIAMETRO INTERNO 75 MM DIAMETRO EXTERNO 105 MM ALTURA 13 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;381417;LIXA DISCO FLAP RETO GRANA 6;E1;5;10;100;50;45 DIAS;;;LIXA DISCO FLAP RETO GRANA 60 ABRASIVO OXIDO ALUMINIO DIAMETRO EXTERNO 180 MM 22MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;381476;"RETENTOR;SEW/0011524X";E3;5;8;0;0;45 DIAS;;;RETENTORSEW0011524X;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;382213;ABRACADEIRA S/FIM AI304 NATU;A1;2;20;4;2;45 DIAS;;;ABRACADEIRA SFIM AI304 NATURAL DIAMETRO MENOR 51 MM 64 MM LARGURA FITA 145 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;382701;"ROLAMENTO FIXACAO RAPIDA;35X";E1;4;8;0;0;45 DIAS;;;ROLAMENTO FIXACAO RAPIDA35X72X19X4288MMUC 207;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;382935;FILTRO ESPECIFICO 00701360 S;B6;3;4;2;1;45 DIAS;;;FILTRO ESPECIFICO 00701360 SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;383002;RETENTOR BAG MATERIAL BORRAC;E3;2;6;0;0;45 DIAS;;;RETENTOR BAG MATERIAL BORRACHA NITRILICA NBR ESTRIA LABIO LISO DIAMETRO INTERNO 74 MM DIAMETRO EXTERNO 90 MM ALTURA 10 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;383174;PERFIL NAO METALICO FORMATO;E0;2;6;0;0;45 DIAS;;;PERFIL NAO METALICO FORMATO REDONDO MATERIAL BORRACHA NITRILICA NBR COR PRETO DUREZA 70SHORE A DIMENSOES 7MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;383256;PERFIL NAO METALICO FORMATO;E0;2;7;5;3;45 DIAS;;;PERFIL NAO METALICO FORMATO REDONDO MATERIAL BORRACHA NITRILICA NBR COR PRETO DUREZA 70SHORE A DIMENSOES 5MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;383978;ANEL VEDACAO CONEXAO SANITAR;E0;3;4;8;4;45 DIAS;;;ANEL VEDACAO CONEXAO SANITARIA SMS MATERIAL ETILENO PROPILENO DIENO DIAMETRO 3 POL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;384050;ANEL VEDACAO CONEXAO SANITAR;E0;3;4;4;2;45 DIAS;;;ANEL VEDACAO CONEXAO SANITARIA TC MATERIAL BORRACHA NITRILICA NBR DIAMETRO 3 POL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;384378;PERFIL NAO METALICO FORMATO;E0;2;7;4;2;45 DIAS;;;PERFIL NAO METALICO FORMATO REDONDO MATERIAL BORRACHA NITRILICA NBR COR PRETO DUREZA 70SHORE A DIMENSOES 35X1000MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;384855;PORCA TIPO AUTOTRAVANTE MATE;A1;1;7;10;5;45 DIAS;;;PORCA TIPO AUTOTRAVANTE MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA UNIFICADA GROSSA UNC NORMA ROSCA ASME B11 SENTIDO DIREITA DIAMETRO NOMINAL 516 POL 18 FIOS POR POLEGADA ASME B1822;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;385568;PARAFUSO CAB SEX TIPO PD ENC;A1;1;3;40;20;45 DIAS;;;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA PARCIAL METRICA GROSSA MA 2A DIREI 12 MM 175 MM 50 MM DIN 933;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;385763;DISCO DESBASTE OXIDO ALUMINI;E1;5;10;10;5;45 DIAS;;;DISCO DESBASTE OXIDO ALUMINIO ZIRCONADO ACO CARBONO REFORCO 3 TELAS DIAM EX 412 POL ESP 14 POL DIAMETRO FURO 78 POL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;385943;RETENTOR BR MATERIAL COMPOST;E3;5;7;2;1;45 DIAS;;;RETENTOR BR MATERIAL COMPOSTO BORRACHA NITRILICA ESTRIA LABIO LISO DIAMETRO INTERNO 6000MM DIAMETRO EXTERNO 9000MM ALTURA 1000MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;385958;PARAFUSO CAB SEX TIPO PD ENC;B3;3;7;10;5;45 DIAS;;;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO CARBONO SAE1045 RESISTENCIA 88 ACABAMENTO POLIDO ROSCA PARCIAL UNIFICADA GROSSA UNC 6G DIREI 12 POL 13 FPP 312 POL ASME ANSI B1821;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386101;MOLA ESPECIFICO 013504 MEI I;E0;8;4;70;50;45 DIAS;;;MOLA ESPECIFICO 013504 MEI INDUSTRIAL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386247;EMENDA CORRENTE ROLO TIPO DU;B3;3;4;2;1;45 DIAS;;;EMENDA CORRENTE ROLO TIPO DUPLO ACO CARBONO NORMA ASA 602 PASSO 34 POL CONSTRUCAO CONTRAPINADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386317;ARRUELA LISA MATERIAL ACO IN;A1;1;9;1000;500;45 DIAS;;;ARRUELA LISA MATERIAL ACO INOX AISI304 ACABAMENTO POLIDO NORMA DIN 125 DIAMETRO NOMINAL 5 MM DIAMETRO INTERNO 53 MM DIAMETRO EXTERNO 10 MM ESPESSURA 1 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386812;ARRUELA LISA INOX 3/4 POL;A1;1;7;30;15;45 DIAS;;;ARRUELA LISA INOX 34 POL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386896;PINO GRAXEIRO CURVO 45° MATE;E0;5;9;5;3;45 DIAS;;;PINO GRAXEIRO CURVO 45 MATERIAL ACO CARBONO SAE1020 GALVANIZADO DIAMETRO 38POL ROSCA UNF;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386942;ANEL ELASTICO FURO NORMATIZA;A1;2;10;0;0;45 DIAS;;;ANEL ELASTICO FURO NORMATIZADO MATERIAL ACO MOLA ACABAMENTO FOSFATIZADO DIAMETRO 41 UNIDADE MEDIDA MM ESPESSURA 175 UNIDADE MEDIDA MM NORMA DIN472;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;386943;ANEL ELASTICO FURO NORMATIZA;A1;2;10;14;7;45 DIAS;;;ANEL ELASTICO FURO NORMATIZADO MATERIAL ACO MOLA ACABAMENTO FOSFATIZADO DIAMETRO 42 UNIDADE MEDIDA MM ESPESSURA 175 UNIDADE MEDIDA MM NORMA DIN472;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387407;LAMINA ESPECIFICO 3943357 ST;E0;6;3;15;6;45 DIAS;MAREL;;LAMINA ESPECIFICO 3943357 STORK MAREL FOOD;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387628;PARAFUSO CAB SEX TIPO PD ENC;A1;1;2;80;40;45 DIAS;;;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA TOTAL METRICA GROSSA MA 2A DIREI 8 MM 125FPP MM 60 MM DIN 933;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387778;LIXA FOLHA TIPO FERRO GRANA;B1;4;3;50;25;45 DIAS;;;LIXA FOLHA TIPO FERRO GRANA 220 ABRASIVO OXIDO ALUMINIO LARGURA 225 MM COMPRIMENTO 275 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387890;"CAIXA P/ROLAM;MONOBLOCO;FLG ";E1;2;9;4;2;45 DIAS;;;CAIXA PROLAMMONOBLOCOFLG QUADFOFOEIXO 20MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387923;EIXO ESPECIFICO 440212001 FR;E0;4;3;2;1;45 DIAS;;;EIXO ESPECIFICO 440212001 FRIGOSTRELLA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387950;ANEL ELASTICO EIXO NORMATIZA;E3;2;9;20;10;45 DIAS;;;ANEL ELASTICO EIXO NORMATIZADO MATERIAL ACO CARBONO SAE1070 ACABAMENTO FOSFATIZADO DIAMETRO 12 UNIDADE MEDIDA MM ESPESSURA 1 UNIDADE MEDIDA MM NORMA DIN471;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387952;ELEMENTO ESPECIFICO 00700444;B6;3;5;2;1;45 DIAS;;;ELEMENTO ESPECIFICO 00700444AT SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387968;ELEMENTO ESPECIFICO 00704720;B6;3;2;1;1;45 DIAS;;;ELEMENTO ESPECIFICO 00704720AT SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;387969;ELEMENTO ESPECIFICO 00704730;B6;3;2;1;1;45 DIAS;;;ELEMENTO ESPECIFICO 00704730AT SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;388541;ANEL ELASTICO EIXO NORMATIZA;A1;2;11;16;6;45 DIAS;;;ANEL ELASTICO EIXO NORMATIZADO MATERIAL ACO MOLA ACABAMENTO FOSFATIZADO DIAMETRO 12 UNIDADE MEDIDA MM ESPESSURA 1 UNIDADE MEDIDA MM NORMA DIN471;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;388630;CORRENTE ROL TIPO SIMPLES AC;B3;4;3;20;10;45 DIAS;;;CORRENTE ROL TIPO SIMPLES ACO CARBONO NORMA ISOABNT 08A1ANSI 401 PASSO 12 MM CONSTRUCAO REBITADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;388982;DEDO ESPECIFICO A6060 ARTIFL;A1;21;2;3000;1000;45 DIAS;;;DEDO ESPECIFICO A6060 ARTIFLEX;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389284;RETENTOR BA MATERIAL BORRACH;E3;5;2;3;2;45 DIAS;;;RETENTOR BA MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 25 MM DIAMETRO EXTERNO 40 MM ALTURA 7 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389311;RETENTOR BR MATERIAL BORRACH;E3;5;3;1;1;45 DIAS;;;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 20 MM DIAMETRO EXTERNO 35 MM ALTURA 8 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389451;CORRENTE ROL TIPO SIMPLES AC;B3;4;3;5;3;45 DIAS;;;CORRENTE ROL TIPO SIMPLES ACO CARBONO NORMA ISOABNT 12A1ANSI 601 PASSO 34 MM CONSTRUCAO CONTRAPINADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389521;MOLA ESPECIFICO 30131287375;E0;4;9;60;30;45 DIAS;;;MOLA ESPECIFICO 30131287375 USINOX;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389546;CORTINA ESPECIFICO 23357 REW;A1;17;2;200;100;45 DIAS;;;CORTINA ESPECIFICO 23357 REWEFLON;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;389761;CORRENTE ROL TIPO SIMPLES AC;B3;4;3;5;3;45 DIAS;;;CORRENTE ROL TIPO SIMPLES ACO INOX NORMA ISOABNT 08A1ANSI 401 PASSO 12 POL CONSTRUCAO REBITADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;391127;CADEADO TIPO HASTE LONGA MAT;B1;2;4;15;10;45 DIAS;;;CADEADO TIPO HASTE LONGA MATERIAL CORPO PLASTICO ACABAMENTO SEM ACABAMENTO COR VERMELHA MATERIAL HASTE POLIBUTILENO TEREFTALATOPOLICARBONATO LARGURA 44 MM COMP FIX 38MM TRAVAMENTO SIMPLES SEGREDO 65331VM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;391201;PARAFUSO CABECA CILINDRICA P;A1;1;5;50;25;45 DIAS;;;PARAFUSO CABECA CILINDRICA PADRAO ENCAIXE SEXTAVADO INTERNO MAT AI AISI304 POLIDO PONTA NORMAL ROS TOT METRICA GROSSA MA PAS 07 MM SENT DIREI CL RES A2 4 MM 10 MM DIN 912;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;391202;ELEMENTO ESPECIFICO 02101840;B6;2;7;2;1;45 DIAS;;;ELEMENTO ESPECIFICO 02101840 SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;391203;ELEMENTO ESPECIFICO 00703030;B6;3;3;2;1;45 DIAS;;;ELEMENTO ESPECIFICO 00703030 SCHULZ;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;391220;ROLAMENTO RIGIDO ESFERA 6190;E1;2;7;1;1;45 DIAS;;;ROLAMENTO RIGIDO ESFERA 61905 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO SBLINDAGEM DIAM INT 25 MM DIAM EXT 42 MM LARG 9 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393137;BARRA NAO METALICA CIRCULAR;B3;1;5;2;1;45 DIAS;;;BARRA NAO METALICA CIRCULAR POLIACETAL SEM ACABAMENTO DIMENSOES 50MM COMPRIMENTO 1000 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393151;"CAIXA P/ROLAM;MONOBLOCO;FLG ";E1;2;9;2;1;45 DIAS;;;CAIXA PROLAMMONOBLOCOFLG QUADFOFOEIXO 781516POL25MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393182;BARRA METALICA SECCAO CIRCUL;A1;3;6;2;1;45 DIAS;;;BARRA METALICA SECCAO CIRCULAR MATERIAL BRONZE FORMA CONSTRUTIVA LAMINADO ACABAMENTO SACABAMENTO TRATAMENTO TERMICO STRATAMENTO DIMENSOES 1 POL COMPRIMENTO 50000 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393275;PARAFUSO CABECA CILINDRICA P;A1;1;5;75;35;45 DIAS;;;PARAFUSO CABECA CILINDRICA PADRAO ENCAIXE SEXTAVADO INTERNO MAT AI AISI304 POLIDO PONTA NORMAL ROS TOT METRICA GROSSA MA PAS 100FPP MM SENT DIREI CL RES A2 6 MM 10 MM DIN 912;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393769;REBITE ABERTO CAB REDO MATER;A1;2;19;800;400;45 DIAS;;;REBITE ABERTO CAB REDO MATERIAL CORPO ALUMINIO MAT HASTEMANDRIL AC TRATAM SUPERF GE 48 MM 165 MM ABA NOR CINZA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;393882;ANEL ELASTICO EIXO NORMATIZA;A1;2;12;1;1;45 DIAS;;;ANEL ELASTICO EIXO NORMATIZADO MATERIAL ACO MOLA ACABAMENTO FOSFATIZADO DIAMETRO 28 UNIDADE MEDIDA MM ESPESSURA 15 UNIDADE MEDIDA MM NORMA DIN471;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;394097;PORCA TIPO AUTOTRAVANTE MATE;A1;1;7;50;10;45 DIAS;;;PORCA TIPO AUTOTRAVANTE MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO SEM ACABAMENTO ROSCA UNIFICADA GROSSA UNC NORMA ROSCA ASME B11 SENTIDO DIREITA DIAMETRO NOMINAL 14 POL 20 FIOS POR POLEGADA ASME ANSI IFI 100;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;394776;RETENTOR BRG MATERIAL BORRAC;E3;5;8;1;1;45 DIAS;;;RETENTOR BRG MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 80 MM DIAMETRO EXTERNO 125 MM ALTURA 13 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;394891;VALVULA SOLENOIDE AR 3 VIAS ;E3;2;4;2;1;45 DIAS;;;VALVULA SOLENOIDE AR 3 VIAS NORMALMENTE FECHADO MATERIAL CORPO ALUMINIO VEDACAO BORRACHA NITRILICA 18 POL CONEXAO ROSCA BSP DIAMETRO ORIFICIO 6 MM TEMPERATURA TRABALHO 550C 24VCC;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;394942;RETENTOR B MATERIAL SILICONE;E3;5;3;0;0;45 DIAS;;;RETENTOR B MATERIAL SILICONE ESTR LAB BIDIRE DIAMETRO INTERNO 27 MM DIAMETRO EXTERNO 42 MM ALTURA 10 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;395009;LIXA FOLHA TIPO FERRO GRANA;B1;4;2;50;25;45 DIAS;;;LIXA FOLHA TIPO FERRO GRANA 150 ABRASIVO OXIDO ALUMINIO LARGURA 210 MM COMPRIMENTO 300 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;395260;BARRA NAO METALICA CIRCULAR ;B3;1;5;2;1;45 DIAS;;;BARRA NAO METALICA CIRCULAR POLIETILENO ALTA DENSIDADE SACABAMENTO DIMENSOES 60MM COMPRIMENTO 1000 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;395959;ROLAMENTO ROLO CONICO 32304;E1;4;6;0;0;45 DIAS;;;ROLAMENTO ROLO CONICO 32304 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 20 MM DIAMETRO EXTERNO 52 MM LARGURA 2225 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;396265;RETENTOR BRG MATERIAL BORRAC;E3;5;3;60;30;45 DIAS;;;RETENTOR BRG MATERIAL BORRACHA NITRILICA NBR ESTRIA LABIO LISO DIAMETRO INTERNO 25 MM DIAMETRO EXTERNO 52 MM ALTURA 8 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;396476;RETENTOR BR MATERIAL BORRACH;E3;5;2;0;0;45 DIAS;;;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 19 MM DIAMETRO EXTERNO 35 MM ALTURA 7 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;396640;CHAVETA MATERIAL ACO CARBONO;E0;5;10;4;2;45 DIAS;;;CHAVETA MATERIAL ACO CARBONO SAE1045 TIPO PARALELA SEM RAIOS COMPRIMENTO 500 UNIDADE MEDIDA MM LARGURA 6 UNIDADE MEDIDA MM ESPESSURA 6 UNIDADE MEDIDA MM NORMA CHAVETA DIN 6887;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;396641;CHAVETA MATERIAL ACO CARBONO;E0;5;10;5;3;45 DIAS;;;CHAVETA MATERIAL ACO CARBONO SAE1045 TIPO PARALELA SEM RAIOS COMPRIMENTO 500 UNIDADE MEDIDA MM LARGURA 8 UNIDADE MEDIDA MM ESPESSURA 8 UNIDADE MEDIDA MM NORMA CHAVETA DIN 6887;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;396658;CILINDRO PNEUM C/HAS ACAO DU;E3;2;3;3;2;45 DIAS;;;CILINDRO PNEUM CHAS ACAO DUPLA TIPO MINI AMORT NA TIPO EMBOLO MAGNETICO FORMATO EMBOLO CIRCULAR CABEC DIANT C ROSCTRAS C MUNH NORMA ISO 6342CETOP RP52P 10 BAR NORMAL M8 X 125 18 BSP 20 MM 50 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;397351;SELANTE BASE POLIURETANO COM;B1;1;3;50;25;45 DIAS;;;SELANTE BASE POLIURETANO COMPONENTES MONOCOMPONENTE COR BRANCO DUREZA 40 SHORE A DENSIDADE 13KGL FORNECIMENTO EMBALAGEM 300MLSIKAFLEX 221 SIKA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;397989;LUVA TUBO MATERIAL POLICLORE;B3;5;5;5;5;45 DIAS;;;LUVA TUBO MATERIAL POLICLORETO VINILA COR BRANCO DIAMETRO 34 POL EXTREMIDADE ROSCADA CLASSE PRESSAOESPESSURA 75KGFCM2 NORMA NBR 5648;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;398317;ROLAMENTO RIGIDO ESFERA 6304;E1;2;6;12;6;45 DIAS;;;ROLAMENTO RIGIDO ESFERA 6304 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AI ANEL EXT CIL ANEL INT CON RANH SRANH FOLGA NOR GAIOLA ACO INOX DUPLA SBLINDAGEM DIAM IN 20 MM DIAM EX 52 MM LARG 15 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;398594;ABRACADEIRA S/FIM AI304 NATU;A1;2;20;12;6;45 DIAS;;;ABRACADEIRA SFIM AI304 NATURAL DIAMETRO MENOR 19 MM 27 MM LARGURA FITA 145 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;398968;EMENDA REDUCAO CORRENTE ROLO;B3;3;5;2;1;45 DIAS;;;EMENDA REDUCAO CORRENTE ROLO TIPO SIMPLES ACO CARBONO NORMA ISOABNT 501ANSI 10A1 CONSTRUCAO REBITADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399071;PARAFUSO CAB SEX TIPO PD ENC;A1;1;2;50;30;45 DIAS;;;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA PARCIAL METRICA GROSSA MA 2A DIREI 10 MM 15 MM 130 MM DIN 931;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399177;ROLAMENTO RIGIDO ESFERA 6001;E1;5;2;10;2;45 DIAS;;;ROLAMENTO RIGIDO ESFERA 6001 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AI ANEL EXT CIL ANEL INT CON RANH SRANH FOLGA NOR GAIOLA ACO INOX DUPLA SBLINDAGEM DIAM IN 12 MM DIAM EX 28 MM LARG 8 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399442;ROLAMENTO RIGIDO ESFERA 6207;E1;4;2;80;40;45 DIAS;;;ROLAMENTO RIGIDO ESFERA 6207 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO CVEDACAO SBLINDAGEM DIAM INT 35 MM DIAM EXT 72 MM LARG 17 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399532;ADESIVO INDUSTRIAL CONTAT BI;B1;1;2;8;4;45 DIAS;;;ADESIVO INDUSTRIAL CONTAT BICOMP LIQ EMB 175G ADESIVO PLASTICO PVC TIGRE;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399867;AMORTECEDOR ESPECIFICO 01343;C8;2;4;10;5;45 DIAS;;;AMORTECEDOR ESPECIFICO 013433 MEI INDUSTRIAL;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;399996;RETENTOR ESPECIFICO 0012740X;E3;5;8;2;1;45 DIAS;;;RETENTOR ESPECIFICO 0012740X SEW;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;400243;"RODA;TM EQUIPAMENTOS/NRE9";B5;3;5;25;15;45 DIAS;;;RODATM EQUIPAMENTOSNRE9;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;400274;PARAFUSO CAB SEX TIPO PD ENC;A1;1;1;30;15;45 DIAS;;;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO SACABAMENTO ROSCA TOTAL METRICA GROSSA MA 2A DIREI 6 MM 100FPP MM 80 MM DIN 933;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;400275;ROLAMENTO AUTOCOMPENSADOR RO;E1;2;5;2;1;45 DIAS;;;ROLAMENTO AUTOCOMPENSADOR ROLO REFERENCIA ROLAMENTO AUTOCOMPENSADOR ROLO 22210 CILINDRICO NORMAL ACO E SVEDACAO SBLINDAGEM DIAM EIX 50 MM DIAM EX 90 MM LARG 23 MM;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;401738;EMENDA CORRENTE ROLO TIPO SI;B3;3;2;0;0;45 DIAS;;;EMENDA CORRENTE ROLO TIPO SIMPLES ACO CARBONO NORMA ISOABNT 06C1ANSI 351 PASSO 38 POL CONSTRUCAO CONTRAPINADA;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;403207;PILHA TIPO LITHIUM TENSAO 3V;E0;1;3;18;4;45 DIAS;;;PILHA TIPO LITHIUM TENSAO 3V CARGA NAO RECARREGAVEL TAMANHO CR2032;
704;ROLANDIA - AB. AVES;5;MANUTENÇÃO MECANICA;404035;VALVULA REGULADORA DE PRESSA;E0;9;8;4;2;45 DIAS;;;VALVULA REGULADORA DE PRESSAOFESTO159625;
